BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50
-0.605288093,-0.89915561,-0.894186873,-0.887687462,-0.890538677
-0.605266743,-0.899155035,-0.894186707,-0.887687072,-0.890537224
-0.605215418,-0.899154827,-0.894184695,-0.887683582,-0.89053679
-0.605214165,-0.899153368,-0.894184095,-0.887682081,-0.890536276
-0.605210478,-0.899150851,-0.894181526,-0.887679553,-0.890534218
-0.605210327,-0.899150501,-0.894181364,-0.887679476,-0.890533211
-0.605179133,-0.899150107,-0.894180315,-0.887678672,-0.890533053
-0.60517775,-0.899149506,-0.894178611,-0.887678608,-0.890533022
-0.605176834,-0.899148716,-0.894178504,-0.887676944,-0.890528088
-0.605163045,-0.899147031,-0.894178313,-0.887676378,-0.890526704
-0.605147112,-0.899146018,-0.894176706,-0.887676318,-0.890526181
-0.605134529,-0.899145099,-0.894173495,-0.8876754,-0.890525165
-0.605099449,-0.899142848,-0.894173046,-0.887674506,-0.890524345
-0.605089698,-0.899142663,-0.894172558,-0.88767291,-0.890521998
-0.605083997,-0.899142539,-0.894171465,-0.887670052,-0.890520654
-0.605056711,-0.899141047,-0.894170663,-0.887669574,-0.890520124
-0.605035362,-0.899140582,-0.894169575,-0.887669012,-0.890519564
-0.605031937,-0.899138641,-0.894169062,-0.887667494,-0.890519533
-0.605027742,-0.899138427,-0.89416819,-0.887667016,-0.890518758
-0.605009858,-0.899137942,-0.894167582,-0.887666011,-0.890516582
-0.605009765,-0.899137491,-0.894167396,-0.88766365,-0.890513405
-0.605005383,-0.899135442,-0.894166706,-0.887663263,-0.890512976
-0.6049929,-0.899135308,-0.894166566,-0.887663063,-0.890510496
-0.604982956,-0.899134349,-0.894166014,-0.88766188,-0.890507789
-0.604972703,-0.899133493,-0.894164614,-0.887661069,-0.89050754
-0.604966985,-0.899129811,-0.894164165,-0.887660514,-0.890504268
-0.604964171,-0.899128125,-0.894163238,-0.887659485,-0.890503994
-0.604925394,-0.899128085,-0.894162775,-0.887658222,-0.890499356
-0.604923691,-0.899124632,-0.894162475,-0.887657846,-0.89049903
-0.604919548,-0.899120642,-0.894162051,-0.887656282,-0.890498158
-0.604915376,-0.899120557,-0.894161096,-0.887656212,-0.89049779
-0.604915042,-0.899118866,-0.894160286,-0.887656211,-0.890497059
-0.604886707,-0.899118235,-0.894159641,-0.887655778,-0.890493946
-0.604879581,-0.899117,-0.89415698,-0.887654031,-0.890493427
-0.604877649,-0.899116864,-0.894155725,-0.88765398,-0.890492788
-0.604871,-0.899115798,-0.894155232,-0.88765367,-0.890490695
-0.604868752,-0.899114857,-0.894154006,-0.887653487,-0.890490208
-0.604847028,-0.899114336,-0.894153556,-0.887652188,-0.890489882
-0.604842949,-0.899114265,-0.894152972,-0.887651859,-0.890487929
-0.604816041,-0.899113442,-0.894150205,-0.887651757,-0.890487815
-0.60479655,-0.899112825,-0.894149632,-0.88764947,-0.890486554
-0.604795595,-0.899112549,-0.894147954,-0.887646382,-0.890485545
-0.604790555,-0.899111977,-0.894145982,-0.887644933,-0.890485445
-0.604778208,-0.899111434,-0.894144717,-0.887644859,-0.890485305
-0.604772742,-0.89911032,-0.894141359,-0.887643708,-0.890484495
-0.604764323,-0.899110203,-0.894141341,-0.88764289,-0.890482541
-0.604754761,-0.899109138,-0.894140828,-0.887641696,-0.890481539
-0.604737395,-0.899108052,-0.894139778,-0.887640654,-0.890479976
-0.604730977,-0.899105576,-0.894136905,-0.887639957,-0.890479763
-0.60469521,-0.899103553,-0.894134624,-0.887636103,-0.890479088
-0.604665844,-0.899103022,-0.894132829,-0.887635732,-0.890474918
-0.604634334,-0.899102507,-0.894132021,-0.887631528,-0.890469463
-0.604605164,-0.89910052,-0.89412964,-0.887630559,-0.890468749
-0.604593743,-0.899100317,-0.894128675,-0.887629716,-0.890466595
-0.60458781,-0.899098759,-0.894128523,-0.887626907,-0.890462628
-0.604587424,-0.899098072,-0.894127062,-0.88762588,-0.890460547
-0.604580063,-0.89909761,-0.894125167,-0.88762416,-0.890460026
-0.604563976,-0.899092506,-0.894122928,-0.887623723,-0.890458661
-0.604558428,-0.899092225,-0.894122815,-0.887622843,-0.890457689
-0.604536296,-0.89909094,-0.894120851,-0.887622509,-0.890457677
-0.604501169,-0.899090462,-0.89412052,-0.887618862,-0.890456364
-0.604478699,-0.899090348,-0.894117419,-0.887618832,-0.890456303
-0.604475354,-0.899090301,-0.894108438,-0.887616997,-0.89045537
-0.604443901,-0.899089694,-0.89410707,-0.887614404,-0.890453464
-0.604442969,-0.899089334,-0.894106705,-0.887613594,-0.890451638
-0.604440137,-0.899088644,-0.894106383,-0.887612779,-0.890451226
-0.604432413,-0.899087489,-0.894105918,-0.887612023,-0.890450419
-0.604431464,-0.899087266,-0.894105489,-0.887611993,-0.890450254
-0.604429095,-0.89908689,-0.894105251,-0.887610087,-0.890447378
-0.604400154,-0.899085973,-0.894104987,-0.887609818,-0.890446593
-0.604391702,-0.899085131,-0.89410257,-0.887608913,-0.890445994
-0.604373795,-0.899084537,-0.894100342,-0.887606398,-0.890445
-0.604356124,-0.899083517,-0.894095797,-0.887606061,-0.890442094
-0.604343709,-0.899083216,-0.894095605,-0.887605,-0.890441408
-0.604341519,-0.899080549,-0.894094847,-0.887602335,-0.890440741
-0.604326657,-0.899080332,-0.894093079,-0.887601976,-0.890440457
-0.604293025,-0.899079105,-0.894091392,-0.88760136,-0.89043821
-0.604290985,-0.899076203,-0.89409052,-0.887596299,-0.890434529
-0.604289939,-0.899076156,-0.894090356,-0.887595982,-0.890434371
-0.604251194,-0.899073775,-0.89409015,-0.887594663,-0.890430471
-0.604239981,-0.899072272,-0.894089848,-0.887594216,-0.890427151
-0.604230102,-0.899072148,-0.894089305,-0.887589768,-0.890424727
-0.604222137,-0.899071998,-0.894084068,-0.887587942,-0.890417254
-0.604182533,-0.899071328,-0.89408298,-0.887587722,-0.89041659
-0.604177741,-0.8990704,-0.894082918,-0.887585665,-0.8904121
-0.604164696,-0.899070323,-0.894081967,-0.88758392,-0.890411124
-0.604146395,-0.899069473,-0.894080167,-0.887583637,-0.890410342
-0.604134981,-0.899068987,-0.894079776,-0.887582636,-0.890409347
-0.604129592,-0.899065289,-0.894079753,-0.887579674,-0.89040626
-0.604087448,-0.899062751,-0.894076484,-0.887578684,-0.890402428
-0.604033748,-0.899062691,-0.894074514,-0.887578456,-0.890400768
-0.604031682,-0.899062668,-0.894072275,-0.887575707,-0.890395207
-0.604011711,-0.899061293,-0.894071895,-0.887574251,-0.890392575
-0.603993222,-0.899060928,-0.894070037,-0.887573676,-0.890392311
-0.603950852,-0.899060611,-0.894069259,-0.887572987,-0.890392276
-0.603939518,-0.899060351,-0.894065888,-0.887572417,-0.890389148
-0.603905238,-0.899060314,-0.8940657,-0.887571559,-0.890386108
-0.60389916,-0.899060269,-0.89406567,-0.887570748,-0.890381961
-0.603836496,-0.89905758,-0.894065405,-0.887570176,-0.890381618
-0.603825704,-0.899056843,-0.894064196,-0.887569962,-0.890381285
-0.603825116,-0.899055641,-0.894063723,-0.887567981,-0.890380144
-0.60381775,-0.899053749,-0.894059625,-0.887567563,-0.890378152
-0.603784361,-0.899053402,-0.894058299,-0.887567196,-0.890374134
-0.603756119,-0.899053103,-0.894055611,-0.887566433,-0.890371102
-0.603739263,-0.899052444,-0.894054321,-0.887563733,-0.890364038
-0.60372958,-0.899051277,-0.894052302,-0.887561487,-0.890354475
-0.603650293,-0.899047905,-0.894051944,-0.887558454,-0.890353811
-0.603634991,-0.899044622,-0.894051227,-0.887554106,-0.890350688
-0.603631945,-0.899044469,-0.894050017,-0.887553085,-0.89034949
-0.603605445,-0.899044422,-0.894049811,-0.887552853,-0.890345745
-0.603572839,-0.899044368,-0.89404861,-0.887551304,-0.890341054
-0.603552406,-0.89904339,-0.894046259,-0.887551269,-0.890340201
-0.603535106,-0.899042642,-0.894045974,-0.887551046,-0.890339773
-0.603530072,-0.899041934,-0.89404465,-0.887550482,-0.890338013
-0.603528924,-0.899038451,-0.894043111,-0.887550084,-0.890337612
-0.603502623,-0.899037932,-0.894042817,-0.887542414,-0.890337457
-0.603478552,-0.899037399,-0.894042219,-0.88753972,-0.890337066
-0.603471936,-0.899036678,-0.8940413,-0.88753943,-0.890333769
-0.603455603,-0.899036426,-0.89403915,-0.887538638,-0.890331484
-0.603449449,-0.899036409,-0.894038016,-0.887538326,-0.890331338
-0.603442084,-0.899035673,-0.894037477,-0.887538093,-0.89033052
-0.603411439,-0.899035433,-0.89403594,-0.887537835,-0.890322181
-0.603397081,-0.899035286,-0.894034717,-0.887535383,-0.890321376
-0.603393839,-0.89903343,-0.894032342,-0.887533738,-0.890316925
-0.60338851,-0.899031058,-0.894030924,-0.887529241,-0.890316745
-0.603371369,-0.899030175,-0.894029779,-0.887528191,-0.890316682
-0.6033699,-0.899030174,-0.894028593,-0.8875268,-0.890315318
-0.603356101,-0.899028792,-0.894028414,-0.88752659,-0.8903139
-0.603349085,-0.899027895,-0.894027817,-0.88752185,-0.890313886
-0.603346445,-0.899027448,-0.894026101,-0.887521437,-0.890311164
-0.603308431,-0.899019181,-0.89402481,-0.88752036,-0.890307343
-0.603276137,-0.899017346,-0.894024596,-0.887519859,-0.89030689
-0.603272978,-0.89901259,-0.894023178,-0.887519672,-0.890304084
-0.603272183,-0.899012131,-0.89401934,-0.887518529,-0.89029852
-0.603259326,-0.899012124,-0.894018673,-0.887516273,-0.890298428
-0.603233075,-0.899011677,-0.894018671,-0.887510955,-0.890297797
-0.603209182,-0.899011527,-0.894012669,-0.887509887,-0.890296895
-0.603174969,-0.899009826,-0.894003572,-0.88750988,-0.890294047
-0.603169379,-0.899007869,-0.894003199,-0.88750819,-0.890292647
-0.603167965,-0.899007435,-0.894002421,-0.887507839,-0.890292612
-0.603165537,-0.899005094,-0.894001183,-0.887507138,-0.890290373
-0.603153259,-0.8990046,-0.893998587,-0.887505279,-0.890289466
-0.603117758,-0.899000213,-0.893997475,-0.887502963,-0.890288205
-0.603087537,-0.898998434,-0.893997008,-0.887498811,-0.890286638
-0.603046946,-0.898996988,-0.893995636,-0.887496835,-0.89028634
-0.603044285,-0.89899279,-0.893991192,-0.887496634,-0.890285406
-0.602947722,-0.898992466,-0.893991159,-0.887494921,-0.890284855
-0.602909811,-0.898991719,-0.893990587,-0.887491923,-0.890283163
-0.602899578,-0.898988791,-0.893989557,-0.887491827,-0.890281782
-0.602890115,-0.898988195,-0.893988899,-0.887491147,-0.890281363
-0.602883001,-0.898987917,-0.893987484,-0.88748917,-0.890278501
-0.602870729,-0.898986855,-0.893983304,-0.887489097,-0.890276692
-0.602771814,-0.898986104,-0.893981669,-0.887488938,-0.890276359
-0.602719077,-0.898985121,-0.893979752,-0.887484163,-0.890273011
-0.6026915,-0.898984268,-0.893979623,-0.887483111,-0.890269042
-0.602682098,-0.898984018,-0.893979331,-0.887475668,-0.890267869
-0.602652486,-0.898982836,-0.893977306,-0.887475388,-0.890267749
-0.602601563,-0.898982181,-0.893977292,-0.887474864,-0.890267312
-0.60259889,-0.898981839,-0.893976221,-0.887474859,-0.890267122
-0.602595961,-0.898977213,-0.893975727,-0.887473727,-0.890266521
-0.602591378,-0.898977194,-0.893975347,-0.887470175,-0.890265352
-0.602558851,-0.898975602,-0.89397422,-0.887466476,-0.890265026
-0.602548189,-0.898973752,-0.893972782,-0.887464937,-0.89026439
-0.602524842,-0.898973562,-0.893971665,-0.887460388,-0.89026191
-0.602512579,-0.898972586,-0.893971244,-0.887459721,-0.890259413
-0.602499453,-0.898971341,-0.893968766,-0.887458697,-0.890258134
-0.602470238,-0.8989705,-0.893967619,-0.887457379,-0.890252678
-0.602466886,-0.898969869,-0.893963398,-0.887456569,-0.890251691
-0.602442128,-0.898969223,-0.893961979,-0.88745531,-0.890249169
-0.602405176,-0.89896626,-0.893961578,-0.887453275,-0.890247349
-0.602386412,-0.898962856,-0.89396067,-0.887452733,-0.890246435
-0.602375566,-0.89896142,-0.893957943,-0.887451071,-0.890242267
-0.602274751,-0.898961164,-0.893956673,-0.887449542,-0.890242073
-0.602257818,-0.898959178,-0.893955869,-0.887448857,-0.890239958
-0.602243432,-0.898957295,-0.893953984,-0.887447357,-0.890235689
-0.602224846,-0.89895678,-0.893951134,-0.887444885,-0.890235623
-0.602206614,-0.898955554,-0.893950839,-0.887443556,-0.89023363
-0.602179979,-0.898954805,-0.893946298,-0.887441867,-0.890232276
-0.602173694,-0.898954569,-0.893943936,-0.887441229,-0.890231803
-0.602169637,-0.898953925,-0.893943737,-0.887441137,-0.890230231
-0.602167212,-0.8989521,-0.893942578,-0.887438723,-0.890227913
-0.60214985,-0.898951776,-0.893942138,-0.887435791,-0.890221453
-0.602141406,-0.898950856,-0.893941995,-0.887435556,-0.890221208
-0.602139836,-0.898950263,-0.89394164,-0.887430862,-0.890220597
-0.602124398,-0.898946022,-0.893938656,-0.887427947,-0.890218513
-0.602118692,-0.898944798,-0.89393419,-0.887425985,-0.89021732
-0.602089081,-0.898943974,-0.893930311,-0.887425657,-0.890217169
-0.602084914,-0.898940406,-0.893927087,-0.887423541,-0.89021306
-0.602069315,-0.89893937,-0.893925671,-0.887421641,-0.890212189
-0.602038488,-0.898938225,-0.893924723,-0.887419191,-0.890209101
-0.602027284,-0.898936918,-0.893924263,-0.887418783,-0.890208711
-0.602005899,-0.898936725,-0.893923742,-0.887418745,-0.890206089
-0.602001486,-0.898936053,-0.893922173,-0.887418687,-0.890197574
-0.60190204,-0.898935641,-0.893920485,-0.887418254,-0.890196824
-0.601882829,-0.898935128,-0.893918829,-0.887417484,-0.890196144
-0.601879087,-0.898934651,-0.893918188,-0.887416339,-0.890192758
-0.601830258,-0.898928095,-0.893912951,-0.887416012,-0.890188878
-0.601809732,-0.898927262,-0.893911723,-0.887415272,-0.890188794
-0.601767614,-0.898924015,-0.893909684,-0.887412655,-0.890186832
-0.601730274,-0.89892325,-0.893907527,-0.887410882,-0.890184061
-0.60169493,-0.898922293,-0.893904726,-0.887406256,-0.890183785
-0.601679146,-0.898921971,-0.893903763,-0.887405823,-0.890183323
-0.601661829,-0.898921658,-0.89390319,-0.887405187,-0.89018288
-0.601600526,-0.898920983,-0.893902474,-0.88739963,-0.890182126
-0.601562812,-0.8989196,-0.893902394,-0.887395797,-0.890181
-0.601531434,-0.898918514,-0.893901078,-0.887393934,-0.890172189
-0.601497864,-0.898918288,-0.893900315,-0.887392638,-0.890172098
-0.601481228,-0.898916551,-0.893899761,-0.887390637,-0.890171766
-0.601480222,-0.898908869,-0.893898914,-0.887388513,-0.890167911
-0.601472401,-0.898907998,-0.893898278,-0.887385861,-0.890164034
-0.601434,-0.898907956,-0.893897755,-0.887379575,-0.890163502
-0.601430019,-0.898907941,-0.893895252,-0.887378464,-0.890163268
-0.60135515,-0.898906254,-0.893895098,-0.887377449,-0.890161323
-0.601340586,-0.898905461,-0.893893438,-0.887374953,-0.890161242
-0.601328657,-0.898904922,-0.89389306,-0.887374867,-0.890160856
-0.60131335,-0.898900585,-0.893891377,-0.887374198,-0.89016056
-0.601299811,-0.898895337,-0.893889832,-0.88737339,-0.890152305
-0.60127806,-0.898893819,-0.893888099,-0.887372228,-0.890150103
-0.6012623,-0.898891503,-0.893882768,-0.88737191,-0.890149716
-0.601255332,-0.898891091,-0.893881544,-0.887371866,-0.890149361
-0.601228022,-0.89889092,-0.893881508,-0.88737111,-0.890148038
-0.601219402,-0.898889618,-0.893880544,-0.887369097,-0.890143861
-0.601209328,-0.898888712,-0.893880015,-0.887363252,-0.890131466
-0.601204707,-0.89888297,-0.893872283,-0.887362711,-0.890130391
-0.601186945,-0.898882188,-0.893864442,-0.887362103,-0.890129259
-0.601178049,-0.8988788,-0.893860882,-0.887359473,-0.890125588
-0.601116566,-0.898877141,-0.89385784,-0.887353187,-0.890125453
-0.601109726,-0.898872182,-0.893854062,-0.887347423,-0.890124325
-0.601101565,-0.898871412,-0.893851859,-0.887347284,-0.890117504
-0.601093709,-0.898870953,-0.893848814,-0.887346549,-0.890114685
-0.601023478,-0.898870606,-0.893845772,-0.887344653,-0.890113958
-0.601023284,-0.898869628,-0.893843937,-0.887342937,-0.890112916
-0.60101917,-0.898866472,-0.893835898,-0.887342818,-0.890108632
-0.60098653,-0.898865359,-0.8938358,-0.887337223,-0.89010834
-0.60097983,-0.898864286,-0.893833938,-0.887337088,-0.890100445
-0.60094784,-0.898863077,-0.893832861,-0.887334855,-0.890095751
-0.600930882,-0.898856142,-0.893831176,-0.887332581,-0.890091522
-0.600911903,-0.898853699,-0.893830177,-0.8873304,-0.890090842
-0.600903157,-0.898850044,-0.893826411,-0.887327164,-0.890089649
-0.600879453,-0.898848172,-0.893824128,-0.887325002,-0.890087536
-0.600801211,-0.89884812,-0.893822915,-0.887324263,-0.890087232
-0.600796914,-0.898847483,-0.893820188,-0.887321358,-0.890080677
-0.600792078,-0.898845446,-0.893819461,-0.887321244,-0.890077283
-0.60074629,-0.898843561,-0.893817944,-0.887320616,-0.890076483
-0.600720351,-0.898843002,-0.893816893,-0.887319944,-0.890076214
-0.60071526,-0.898842799,-0.893815223,-0.887318591,-0.890074675
-0.600706112,-0.898841647,-0.893814611,-0.887310965,-0.890069953
-0.600699762,-0.898835307,-0.893812423,-0.887309109,-0.890066
-0.600684088,-0.898832453,-0.893804306,-0.887305918,-0.890063291
-0.600648251,-0.898830574,-0.893802603,-0.887302409,-0.890063003
-0.60064017,-0.898827508,-0.893798681,-0.887301047,-0.890062919
-0.600615706,-0.898825321,-0.893798178,-0.887299423,-0.890062829
-0.600589365,-0.898824586,-0.893796956,-0.887298735,-0.890061385
-0.600499854,-0.898822081,-0.89379675,-0.887293835,-0.89006106
-0.600465039,-0.898819757,-0.893795146,-0.887290237,-0.890060291
-0.600463216,-0.898819551,-0.893795141,-0.887285912,-0.890060043
-0.600385524,-0.898819078,-0.893789781,-0.887285435,-0.890048145
-0.600371523,-0.898817732,-0.893787582,-0.887282877,-0.89004788
-0.600331087,-0.898816642,-0.893786863,-0.887281672,-0.890046209
-0.600322155,-0.89881418,-0.893785747,-0.887278707,-0.890044424
-0.600312182,-0.898812834,-0.893785408,-0.88727528,-0.890043738
-0.600296886,-0.898808779,-0.893783422,-0.887270575,-0.890039475
-0.600252883,-0.898805893,-0.89378229,-0.887270517,-0.890037794
-0.600225043,-0.898804072,-0.89377852,-0.887264298,-0.890035462
-0.600197975,-0.898802979,-0.893776225,-0.887263732,-0.890031934
-0.600167715,-0.898802815,-0.893772168,-0.88726322,-0.890030801
-0.600141864,-0.898801636,-0.89377174,-0.887252278,-0.890028431
-0.600120676,-0.898801474,-0.89376698,-0.887251902,-0.890023885
-0.600112618,-0.89879693,-0.893764467,-0.887251644,-0.890022123
-0.600110065,-0.898787265,-0.893763627,-0.887250759,-0.89002184
-0.600078872,-0.898786629,-0.89376127,-0.887250736,-0.890020089
-0.600030503,-0.898786422,-0.893761001,-0.88724664,-0.890018095
-0.60002456,-0.898785827,-0.893759042,-0.887242403,-0.890017006
-0.600015668,-0.898785024,-0.893751942,-0.887242361,-0.890014911
-0.599927993,-0.89878402,-0.893751358,-0.88724089,-0.89001367
-0.599911036,-0.898782151,-0.893750667,-0.887235842,-0.890010332
-0.599887907,-0.898781439,-0.8937505,-0.887235324,-0.890010287
-0.599833107,-0.898780839,-0.893750363,-0.887229482,-0.89000893
-0.599825267,-0.89877665,-0.893749077,-0.887221718,-0.890008663
-0.599772267,-0.898776403,-0.893746116,-0.887218491,-0.890008503
-0.599711258,-0.898776038,-0.893744965,-0.887215671,-0.89000515
-0.599672308,-0.898774773,-0.893744725,-0.887215452,-0.890003364
-0.599656048,-0.898773726,-0.893739947,-0.887214686,-0.890001771
-0.59965422,-0.89876469,-0.893739067,-0.887211692,-0.889991144
-0.59964613,-0.898764285,-0.893730969,-0.887206352,-0.889987908
-0.599638639,-0.898763969,-0.893729635,-0.887205707,-0.889986326
-0.59958227,-0.898763253,-0.893728996,-0.887201347,-0.889983927
-0.599573007,-0.898760011,-0.893726795,-0.887201265,-0.889983075
-0.599527575,-0.898758761,-0.89372672,-0.887190645,-0.889979233
-0.599509163,-0.898756101,-0.893725988,-0.887187897,-0.889976239
